Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
338,116,Lauren Jiloty,2009-05-04T04:00:00+00:00,Heres partial list of followup from our last trip and the last week What can we do to help protect the Christians in Iraq as requested by Ken Joseph whom we saw in Baghdad JoDee Winterhof raised questions about how the PRTs and the language DOD uses about them are problematic for NGOs like care Pls ask one of Holbrookes people if they ever talked to Wolfgang Danspeckgruber at Princeton about building railroad in Aghanistan Also Dr Arthur Keys at International Relief Development wanted to talk someone from Holbrookes team about development in Af asked the Spec IG for Af Recon Arnold Fields to alert us to problems as soon as they can Im not sure how to formalize this or even if its appropriate Lets discuss What are the Iran Watchers,"Here's a partial list of followup from our last trip and the last week: What can we do to help protect the Christians in Iraq as requested by Ken Joseph whom we saw in Baghdad? JoDee Winterhof raised questions about how the PRTs and the language DOD uses about them are problematic for NGOs like care. Pls ask one of Holbrooke's people if they ever talked to Wolfgang Danspeckgruber at Princeton about building a railroad in Aghanistan. Also Dr. Arthur Keys at International Relief + Development wanted to talk w someone from Holbrooke's team about development in Af. I asked the Spec IG for Af Recon, Arnold Fields, to alert us to problems as soon as they can. I'm not sure how to formalize this or even if it's appropriate. Let's discuss. What are the ""Iran Watchers""?",0.8417,positive,0.025000000000000005,positive,1.0,topic_1,0.09012056658039327,0.8605614776962749,0.04931795572333182
340,274,habedin,2009-05-05T04:00:00+00:00,Can we get each in asap for me to meet,Can we get each in asap for me to meet w?,0.0,neutural,0.0,neutural,1.0,topic_2,0.14234432595907848,0.1387267582370662,0.7189289158038552
340,124,Lona Valmoro,2009-05-05T04:00:00+00:00,Do you know why,Do you know why?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1696885522539174,0.1695724248651594,0.6607390228809231
341,32,Cheryl Mills,2009-05-06T04:00:00+00:00,Ill call her this am,I'll call her this am.,-0.4215,negative,-0.5,negative,1.0,topic_1,0.16686726745287678,0.6662765081939538,0.16685622435316946
342,32,Cheryl Mills,2009-05-06T04:00:00+00:00,Can you talk,Can you talk?,0.0,neutural,0.0,neutural,1.0,topic_1,0.1671820672185586,0.6595554279318829,0.17326250484955838
345,87,Jake Sullivan,2009-05-06T04:00:00+00:00,called him back and got vm If he calls you again tonight or tomorrow can you connect him to me,"I called him back and got vm. If he calls you again tonight or tomorrow, can you connect him to me?",0.0,neutural,0.0,neutural,1.0,topic_1,0.11586175781433107,0.7705340847426236,0.11360415744304515
347,32,Cheryl Mills,2009-05-07T04:00:00+00:00,When will we hear from Paul Farmer,When will we hear from Paul Farmer???,0.0,neutural,0.0,neutural,1.0,topic_0,0.7422412807921407,0.12689682529581334,0.1308618939120458
348,81,Huma Abedin,2009-05-07T04:00:00+00:00,Can you talk Call the house,Can you talk? Call the house.,0.0,neutural,0.0,neutural,1.0,topic_1,0.1408902519330682,0.718031233450266,0.14107851461666587
350,32,Cheryl Mills,2009-05-07T04:00:00+00:00,Sunday May PM cherylmills JakeSullivan HAbedin asked me to tell him if objected to being named to the What do you all think,"H <hrod17@ciintonemail.com> Sunday, May 10, 2009 1:19 PM 'cheryl.mills Jake.Sullivan 'HAbedin asked me to tell him if I objected to being named to the What do you all think?",0.0,neutural,0.0,neutural,1.0,topic_2,0.09188467424740526,0.3831887195014349,0.5249266062511599
353,81,Huma Abedin,2009-05-08T04:00:00+00:00,Can fit in visit at the State Dept,Can I fit in a visit at the State Dept??,0.3612,positive,0.4,positive,1.0,topic_0,0.7470679079782531,0.11621253673382036,0.13671955528792654
354,32,Cheryl Mills,2009-05-09T04:00:00+00:00,Wednesday May AM Re,"H <hrod17@clintonemail.com> Wednesday, May 13, 2009 10:02 AM 'millscd@state.gov' Re:",0.0,neutural,0.0,neutural,1.0,topic_1,0.16709914674944165,0.6239816124867259,0.20891924076383248
355,32,Cheryl Mills,2009-05-09T04:00:00+00:00,Will get infonames for Philipines and Indonesia,Will I get info/names for Philipines and Indonesia?,0.0,neutural,0.0,neutural,1.0,topic_1,0.12444835564504315,0.7515224936597041,0.12402915069525265
358,274,habedin,2009-05-10T04:00:00+00:00,There are QsAs thru out the briefing book but not yet document of the most likelycontentious ones Thats what Im looking to get next week Thx,There are Qs+As thru out the briefing book but not yet a document of the most likely/contentious ones. That's what I'm looking to get next week. Thx.,0.5023,positive,0.25,positive,1.0,topic_2,0.092580855051253,0.09679444540977797,0.8106246995389691
366,32,Cheryl Mills,2009-05-13T04:00:00+00:00,Lets try on drives,Let's try on drives.,0.0,neutural,0.0,neutural,1.0,topic_1,0.15015108700920893,0.7004683189359309,0.14938059405486026
369,81,Huma Abedin,2009-05-16T04:00:00+00:00,will get there in about minutes so they could start the prelims have both speeches,I will get there in about 10 minutes so they could start the prelims. I have both speeches.,0.0,neutural,0.0,neutural,1.0,topic_2,0.182118862119924,0.11889281167361365,0.6989883262064623
371,81,Huma Abedin,2009-05-16T04:00:00+00:00,already talked Megan about changes,I already talked w Megan about changes.,0.0,neutural,0.0,neutural,1.0,topic_0,0.5618611357509385,0.3095884454075927,0.12855041884146887
373,87,Jake Sullivan,2009-05-16T04:00:00+00:00,Pis print Monday May AM Fw confidential,"Pis print. H <hrod17@clintonemail.com> Monday, May 18, 2009 11:01 AM 'abedinh@state.gov' Fw: confidential",0.0,neutural,0.0,neutural,1.0,topic_1,0.106003560823086,0.7875428722850659,0.106453566891848
374,81,Huma Abedin,2009-05-16T04:00:00+00:00,Ok Im on way to airport Any readout from WH mtg Any other news,Ok. I'm on way to airport. Any readout from WH mtg? Any other news?,0.29600000000000004,positive,0.1875,positive,1.0,topic_2,0.10916076000709757,0.4223785203907633,0.4684607196021392
374,32,Cheryl Mills,2009-05-16T04:00:00+00:00,tonite Im sorry Who did he call and when talked to him minutes ago,tonite. I'm sorry. Who did he call and when? I talked to him 15 minutes ago.,-0.0772,negative,-0.5,negative,1.0,topic_0,0.5830291627386348,0.2908817674438152,0.12608906981755014
374,87,Jake Sullivan,2009-05-16T04:00:00+00:00,tonite Im sorry Thats odd since talked to him around,tonite. I'm sorry. That's odd since I talked to him around 10:40.,-0.3818,negative,-0.3333333333333333,negative,1.0,topic_1,0.13228198412184908,0.7461121011476536,0.12160591473049727
375,81,Huma Abedin,2009-05-17T04:00:00+00:00,Anyway to get attn about what said about religion being used to subjugate women Just wondering,Anyway to get attn about what I said about religion being used to subjugate women? Just wondering?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7977414393826163,0.10188419156856693,0.10037436904881678
376,81,Huma Abedin,2009-05-17T04:00:00+00:00,Ok put Gheit thru,Ok put Gheit thru.,0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.14879159317522564,0.7084941215010723,0.1427142853237022
377,87,Jake Sullivan,2009-05-17T04:00:00+00:00,Not surprised,Not surprised.,-0.1695,negative,-0.05,negative,1.0,topic_1,0.16841980645003415,0.6638853285217967,0.1676948650281692
378,81,Huma Abedin,2009-05-18T04:00:00+00:00,Wednesday May AM Re request Of course Come meet me and go me am copyingLona so she can call you to set it up Should we try to arrange meeting smaller group to discuss our way forward AID,"H <hrod17@clintonemail.com> Wednesday, May 20, 2009 8:08 AM 'ValmoroU@state.gov' Re: A request Of course! Come meet me and go w me. I am copying‘Lona so she can call you to set it up. Should we try to arrange a meeting w a smaller group to discuss our way forward w AID?",0.0,neutural,0.0,neutural,1.0,topic_2,0.2067561942134392,0.07776425946199025,0.7154795463245704
382,81,Huma Abedin,2009-05-18T04:00:00+00:00,Yes but dont want to lose the Sri Lankan call for today since its taken awhile to set up and is very important So thats the key,'abedinh@state.gov'; B6 Yes--but I don't want to lose the Sri Lankan call for today since it's taken awhile to set up and is very important. So that's the key.,0.7222,positive,0.26,positive,1.0,topic_0,0.5727566827055652,0.32341996034565923,0.1038233569487755
383,32,Cheryl Mills,2009-05-18T04:00:00+00:00,Who wrote it,Who wrote it?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16700294101362811,0.16814146028865734,0.6648555986977146
385,81,Huma Abedin,2009-05-18T04:00:00+00:00,Thx be sure see him then,Thx--be sure I see him then.,0.5859,positive,0.5,positive,1.0,topic_0,0.7109784034120941,0.14590380592168153,0.14311779066622438
386,170,Philippe Reines,2009-05-19T04:00:00+00:00,Thats good,That's good.,0.4404,positive,0.7,positive,1.0,topic_2,0.16675275763851974,0.17222741561775812,0.6610198267437222
388,81,Huma Abedin,2009-05-20T04:00:00+00:00,Cherie Friday May PM Re confidential So sorry Ive been slow in responding but am very interested in talking the Sheika would be happy to host her if she were to come to DC or meet her in Europe when Im next there How do you think should proceed All the best Hillary,"Cherie- H <hrod17@clintonemail.com> Friday, May 22, 2009 4:47 PM Re: confidential So sorry I've been slow in responding but I am very interested in talking w the Sheika. I would be happy to host her if she were to come to DC or meet her in Europe when I'm next there. How do you think I should proceed? All the best, Hillary",0.9481,positive,0.22083333333333333,positive,1.0,topic_2,0.0646261524594956,0.42766539193939707,0.5077084556011072
390,284,abedinh  state ov,2009-05-20T04:00:00+00:00,have Gates speech but not EU Also think need to go back earlier Tuesday Maybe the or shuttle if possible Can you call me when possible,I have Gates speech but not EU. Also I think I need to go back earlier Tuesday. Maybe the 9 or 10 shuttle if possible. Can you call me when possible?,0.0,neutural,0.0,neutural,1.0,topic_1,0.09125960164422883,0.8218276752402449,0.08691272311552628
390,81,Huma Abedin,2009-05-20T04:00:00+00:00,tried you back Dont know why didnt heard the phone Ive been on it all am Can you talk now,I tried you back. Don't know why I didn't heard the phone--I've been on it all am. Can you talk now??,0.0,neutural,0.0,neutural,1.0,topic_0,0.6019965272934119,0.21295121048271934,0.1850522622238688
391,81,Huma Abedin,2009-05-20T04:00:00+00:00,What do we know about him,What do we know about him?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1696885522539174,0.1695724248651594,0.6607390228809231
392,228,b6,2009-05-21T04:00:00+00:00,Do we have for her in Rochester,Do we have a # for her in Rochester?,0.0,neutural,0.0,neutural,1.0,topic_1,0.16855481702343464,0.6632109955357557,0.16823418744080973
392,87,Jake Sullivan,2009-05-21T04:00:00+00:00,Importance High Pls read Brians message and all the email traffic below What can we do about this Let me know if you have ideas Thx,Importance: High Pls read Brian's message and all the email traffic below. What can we do about this? Let me know if you have ideas. Thx.,0.6486,positive,0.16,positive,1.0,topic_2,0.1410423328337692,0.2642792710349501,0.5946783961312806
393,286,cheryl.mill,2009-05-21T04:00:00+00:00,Of course Who will be there,Of course. Who will be there?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16699171025532114,0.1668928312218887,0.6661154585227902
393,124,Lona Valmoro,2009-05-21T04:00:00+00:00,Im in bad cell area,I'm in bad cell area.,-0.5423,negative,-0.6999999999999998,negative,1.0,topic_0,0.7540023671079206,0.12300113784605715,0.12299649504602225
394,32,Cheryl Mills,2009-05-21T04:00:00+00:00,Brian Thanks for the headsup on this We are working to decide the most effective way forward and Ill keep you informed We have some good ideas as to what our govt can do but we also want to see pressure from local people brought on the British and Scottish govts Can you and Bruce reach out to the community in London and Edinburgh to urge them to raise this PM Brown and other govt officials Wed like to see top down and bottom up pressure Let me know what you think,"Brian-- Thanks for the headsup on this. We are working to decide the most effective way forward, and I'll keep you informed. We have some good ideas as to what our govt can do, but we also want to see pressure from local people brought on the British and Scottish govts. Can you and Bruce reach out to the community in London and Edinburgh to urge them to raise this w PM Brown and other govt officials? We'd like to see top down and bottom up pressure. Let me know what you think.",0.5642,positive,0.1719444444444444,positive,1.0,topic_2,0.0572075721047072,0.1330594440299706,0.8097329838653221
395,81,Huma Abedin,2009-05-21T04:00:00+00:00,Good since it happens to be true One thing noticed is that both you and Bill were included in lunch seating Can we be sure they know Bill is not coming,Good since it happens to be true! One thing I noticed is that both you and Bill were included in lunch seating. Can we be sure they know Bill is not coming.,0.7906,positive,0.5166666666666666,positive,1.0,topic_0,0.6464175835442562,0.19858384329280945,0.1549985731629343
398,116,Lauren Jiloty,2009-05-22T04:00:00+00:00,Add to call list called and left message at home but should try again,Add to call list. I called and left message at home # but I should try again.,0.0,neutural,0.0,neutural,1.0,topic_0,0.7965609755998019,0.10429225172856448,0.0991467726716336
399,32,Cheryl Mills,2009-05-22T04:00:00+00:00,Ok,Ok •,0.29600000000000004,positive,0.5,positive,1.0,topic_1,0.16670708093985628,0.6665908045641527,0.166702114495991
403,32,Cheryl Mills,2009-05-23T04:00:00+00:00,Can see her for both either tomorrow night or Wed am,Can I see her for both either tomorrow night or Wed am?,0.0,neutural,0.0,neutural,1.0,topic_1,0.13930125238160074,0.7199183807318558,0.14078036688654347
405,81,Huma Abedin,2009-05-23T04:00:00+00:00,Adrian Tuesday May AM Re to Huma from Adrian Talbott re Thank you for your kind offer which gladly accept,"Adrian-- H <HDR22@clintonemail.com> Tuesday, May 26, 2009 8:45 AM H2; 'abedinh@state.gov' Re: to Huma, from Adrian Talbott re: Thank you for your kind offer which I gladly accept.",0.872,positive,0.55,positive,1.0,topic_1,0.09417768821666483,0.7635162863357309,0.1423060254476043
405,116,Lauren Jiloty,2009-05-23T04:00:00+00:00,Do you know her,Do you know her?,0.0,neutural,0.0,neutural,1.0,topic_2,0.1696885522539174,0.1695724248651594,0.6607390228809231
406,116,Lauren Jiloty,2009-05-23T04:00:00+00:00,Dear Cherie could make time to meet in DC during the weeks of June th and th Would that work would rearrange my schedule to fit her time Otherwise will be in Trieste Italy and Corfu Greece for meetings the last week in June Let me know if this works Thx and all the best,"Dear Cherie-- I could make time to meet in DC during the weeks of June 8th and 15th. Would that work? I would rearrange my schedule to fit her time. Otherwise, I will be in Trieste, Italy and Corfu, Greece for meetings the last week in June. Let me know if this works. Thx and all the best, H",0.8957,positive,0.4666666666666666,positive,1.0,topic_1,0.06904535123276245,0.7098391981202975,0.22111545064694
407,87,Jake Sullivan,2009-05-24T04:00:00+00:00,Whats the reason from Lippert,What's the reason from Lippert?,0.0,neutural,0.0,neutural,1.0,topic_0,0.4325234831712608,0.14008535474644732,0.4273911620822918
408,81,Huma Abedin,2009-05-25T04:00:00+00:00,Margaret you and should interview asap,"Margaret, you and I should interview asap.",0.0,neutural,0.0,neutural,1.0,topic_2,0.12330213321875055,0.12632935693927602,0.7503685098419733
409,81,Huma Abedin,2009-05-25T04:00:00+00:00,Anything need to know,Anything I need to know?,0.0,neutural,0.0,neutural,1.0,topic_2,0.13943025037249862,0.15280211056795628,0.7077676390595452
410,20,Brian Greenspun,2009-05-25T04:00:00+00:00,Could Carl come tomorrow morning at,Could Carl come tomorrow morning at 8?,0.0,neutural,0.0,neutural,1.0,topic_1,0.11534052364157335,0.768780211259871,0.11587926509855564
410,287,briar,2009-05-25T04:00:00+00:00,How will we set any expectations Did anyone background the press yet,How will we set any expectations? Did anyone background the press yet?,0.0,neutural,0.0,neutural,1.0,topic_2,0.11383778898564635,0.1211468153428409,0.7650153956715128
412,116,Lauren Jiloty,2009-05-25T04:00:00+00:00,Barb will call to explain Are you back in the country,"Barb, I will call to explain. Are you back in the country? H",0.0,neutural,0.0,neutural,1.0,topic_0,0.7484302087560485,0.1264696642349483,0.1251001270090032
413,81,Huma Abedin,2009-05-25T04:00:00+00:00,Can you send me the language we prefer in resolution,Can you send me the language we prefer in a resolution?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7182127146416726,0.16720090496211018,0.11458638039621714
415,81,Huma Abedin,2009-05-25T04:00:00+00:00,actually like the two column version better than the single page one recd today,I actually like the two column version better than the single page one I rec'd today.,0.6597,positive,0.14285714285714288,positive,1.0,topic_1,0.09152986378455756,0.8060135042944742,0.10245663192096814
416,81,Huma Abedin,2009-05-25T04:00:00+00:00,Thanks,Thanks!,0.4404,positive,0.2,positive,1.0,topic_1,0.16721096193529675,0.6653550136526755,0.16743402441202773
