Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
251,32,Cheryl Mills,2012-12-20T05:00:00+00:00,Dear Bill and Tom Im sorry that cannot be on the Hill today as we had long planned but very grateful that you both will be The Department and appreciate your leadership everyday So Ill be nursing my cracked head and cheering you on as you remain calm and carry on Happy Holidays US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER STATE SCB,"Dear Bill and Tom, I'm sorry that I cannot be on the Hill today as we had long planned, but very grateful that you both will be. The Department and I appreciate your leadership everyday. So, I'll be nursing my cracked head and cheering you on as you ""remain calm and carry on""! Happy Holidays--H U.S. Department of State Case No. F-2015-04841 Doc No. C05739849 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-SCB0045832",0.9598,positive,-0.001851851851851845,negative,0.0,topic_0,0.7722332593650673,0.07505142416958586,0.1527153164653469
255,87,Jake Sullivan,2012-12-20T05:00:00+00:00,Well what doesnt kill you makes you stronger gas have rationalized for years so just survive and youll have triumphed,"Well, what doesn't kill you, makes you stronger gas I have rationalized for years), so just survive and you'll have triumphed! ----",0.8919,positive,0.0,neutural,0.0,topic_0,0.7955002697763418,0.0952714149173388,0.10922831530631943
256,185,Robert Russo,2012-01-27T05:00:00+00:00,Huma called him and Graham Also someone should call Greta VS to thank her for knowing the truth,"Huma called him and Graham. Also, someone should call Greta VS to thank her for ""knowing the truth.""",0.5859,positive,0.0,neutural,0.0,topic_0,0.7373789406139344,0.10307168989643592,0.15954936948962975
258,257,jacob j sullivan,2012-02-21T05:00:00+00:00,Fyi,Fyi.,0.2023,positive,0.0,neutural,0.0,topic_1,0.1675914588566189,0.6656181484745894,0.16679039266879167
258,87,Jake Sullivan,2012-02-21T05:00:00+00:00,Friday January AM Russorvstategov Fw good Intel internal Libya Sid hrc memo libya internal strife dooc Pis print,"H <hrod17@clintonemail.com> Friday, January 27, 2012 7:15 AM 'Russorv©state.gov' Fw: H: V good Intel internal Libya. Sid hrc memo libya internal strife 012312.dooc Pis print.",0.4404,positive,0.2333333333333333,positive,1.0,topic_1,0.4387286126609645,0.4817788246576574,0.0794925626813781
259,87,Jake Sullivan,2012-12-20T05:00:00+00:00,Pis review and forward as appropriate Sent from my iPad Begin forwarded message,Pis review and forward as appropriate. Sent from my iPad Begin forwarded message:,0.0,neutural,0.5,positive,0.0,topic_1,0.17081554371533522,0.7085467700906111,0.12063768619405366
263,185,Robert Russo,2012-02-28T05:00:00+00:00,Thursday December PM Fw Libya latest Benghazi intel Sid hrc memo libya benghazi oil docx More info,"H <hrod17@clintonemail.com> Thursday, December 20 2012 1:52 PM 'sullivanjj@state.gov' Fw: H: Libya, latest Benghazi intel. Sid hrc memo libya, benghazi, oil 121012,docx More info.",0.0,neutural,0.5,positive,0.0,topic_0,0.5376590910885418,0.3852571076390743,0.07708380127238396
264,87,Jake Sullivan,2012-03-09T05:00:00+00:00,Pls print,Pls print. --,0.0772,positive,0.0,neutural,0.0,topic_1,0.13898723710202648,0.7206180150118776,0.14039474788609593
272,87,Jake Sullivan,2012-07-04T04:00:00+00:00,Friday March AM Fw France UK behind Libya breakup Sid hrc libya breakupfrancetuk behind split docx This one strains credulity What do you think,"H <hrod17@clintonemailcom> Friday, March 9, 2012 7:40 AM 'sullivanjj@state.gov' Fw: H: France 8t UK behind Libya breakup. Sid hrc libya breakup.france8tuk behind split 030812.docx This one strains credulity. What do you think?",-0.29600000000000004,negative,-0.4,negative,1.0,topic_0,0.7321558735760985,0.194142384004371,0.0737017424195305
273,87,Jake Sullivan,2012-07-07T04:00:00+00:00,Wednesday July AM Fw Libyan elections intel Sid hrc memo libyan elections intel docx More info,"H <hrod17@clintonemaiLcom> Wednesday, July 4, 2012 7:54 AM 'sullivanjj@state.gov' Fw: H: Libyan elections intel. Sid hrc memo libyan elections intel 070312.docx More info. B6",0.0,neutural,0.5,positive,0.0,topic_0,0.6269961285174148,0.2851594899196317,0.08784438156295339
276,185,Robert Russo,2012-07-17T04:00:00+00:00,Another report SOURCE Sources with direct access to the Libyan National Transitional Council as well as the highest levels of European Governments and Western Intelligence and security services As of the morning of July an individual with access to the information stated in confidence that Libyan National Transitional Council NTC President Mustafa Abdel Jalil remains committed to transfer of power to popularly elected government however he is prepared to ex tend the life of the NTC as guarantor of stability for the Libyan people following the July election for seats in member General National Congress GNC Jaifi realizes that million Libyans have registered to vote and are generally anxious to replace the increasingly unpopular NTC That said JAI expects the voting to lead to period of confusion and he will not abandon his authority until the results are fixed Jalil is also frustrated by the fact that during its eight month tenure of the administration of Prime Minister Abclel Rahman el Keib who was appointed by the NTC was unable to provide solutions for Libyas long list of needs functioning justice system reconciliation process for officials who served the old administration the disarming of militia building functional national security forces rebuilding destroyed areas and delivering basic services such as healthcare At the same time outside of the oil sector much of Libyas economy is stagnant and in the opinion of Western security officials lacks the governments go ahead to restart public sector infrastructure contracts In addition international advisers and foreign investors are reluctant to return to an environment where the government will not sign long term agreements and cannot guarantee security Source Comment According to an extremely sensitive source Jalil continues to believe that this chaotic situation should not be surprising He regularly points out that eight months is not sufficient amount of time to build functioning institutions from the remnants of the regime of former dictator Muammar al Qaddafi The old regime featured dysfunctional bureaucracy idiosyncratic rule and anti institutionalism Additionally Jaill now re Ializes that due to pronounced incompetence and lack of will to take unpopular decisions the el Keib government also failed to make progress in the few areas where it could have achieved meaningful change The towns of Sirte and Tawargha are representative of the situation in the countryside where people lost their homes in the conflict and have been living in temporary camps with limited ability to register and vote in their home district Jalil has been urged by contacts in the French and Italian Governments to guarantee the rights of people across the country in particular he has serious concerns as to whether or not supporters of former dictator Muammar al Qaddafi in his hometown of Sirte will be included in the future political processes of the new Libya if they are not allowed to vote by local militiamen At the same time the fighting between Libyan Arabs and Tebta tribesmen in the Kufra area threatens to prevent any voting there Jalil has been warned that the NTC regulations now state that members of the National Army are not allowed to vote or run for office which is disincentive for armed militia brigade members to become legitimate soldiers This well informed individual believes that despite these flaws the new government created by the July election will eventually have the mandate to take the difficult decisions that can create reconciliation process Jalil will work to maintain order in this transition period and finally reach his goal of creating situation where the government can rebuild homes and restore sufficient law and order allowing those in Sirte Tawargha Kufra and throughout the rest of the country to live in their hometowns establishing situation where true civil society can develop US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER STATE SCB US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER Jail in conversations with the leaders of the Muslim Brotherhood MB and separately with liberal leader Ali Tarhouni has acknowledged that the central governments top priority must be security and that the NTC has been unable to provide it That said Jail and Minister of Defense Ousarna alefuwali have pledged to provide to security personnel for election day to prevent similar incidents to the July attack on Benghazis election headquarters In that case eastern federalists entered the building where ballot papers were burned and ballot boxes destroyed Similarly these federalist forces are suspected of the attack on July that burned down Ajdabiyas main storage centre for election materials In the opinion of this individual although those responsible for the Benghazi attack were pro federalist it has not been proven that they were members of the self appointed Cyrenaican National Council MC whose military arm set up roadblock in Wadi al Ahmar on Libyas major east west highway to demand that Cyrenaica get as many seats in the GNC as Tripolitania Thus far neither the CNC nor any other group has publicly stated that they intend to use violence to disrupt the elections Note Under the current system Tripolitania will have seats in the GNC Cyrenaica Barge and Fezzan in the South US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER STATE SCB,"Another report-- SOURCE: Sources with direct access to the Libyan National Transitional Council, as well as the highest levels of European Governments, and Western Intelligence and security services. 1. As of the morning of July 6, an individual with access to the information stated in confidence that Libyan National Transitional Council (NTC) President Mustafa Abdel Jalil remains committed to a transfer of power to a popularly elected government; however, he is prepared to ex-tend the life of the NTC as a guarantor of stability for the Libyan people following the July 7, 2012 election for seats in a 200-member General National Congress (GNC). Jaifi realizes that 2.7 million Libyans have registered to vote and are generally anxious to replace the increasingly unpopular NTC. That said, JAI expects the voting to lead to a period of confusion and he will not abandon his authority until the results are fixed. 2. Jalil is also frustrated by the fact that during its eight-month tenure of the administration of Prime Minister Abclel Rahman el-Keib - who was appointed by the NTC was unable to provide solutions for Libya's long list of needs: a functioning justice system, a reconciliation process for officials who served the old administration, the disarming of militia, building functional national security forces, rebuilding destroyed areas, and delivering basic services such as healthcare. 3. At the same time, outside of the oil sector, much of Libya's economy is stagnant, and in the opinion of Western security officials, lacks the government's go-ahead to restart public sector infrastructure contracts. In addition, international advisers and foreign investors are reluctant to return to an environment where the government will not sign long term agreements and cannot guarantee security. 4.(Source Comment: According to an extremely sensitive source, Jalil continues to believe that this chaotic situation should not be surprising. He regularly points out that eight months is not a sufficient amount of time to build functioning institutions from the remnants of the regime of former dictator Muammar al Qaddafi. The old regime featured a dysfunctional bureaucracy, idiosyncratic rule, and anti-institutionalism. Additionally, Jaill now re Ializes that due to pronounced incompetence and a lack of will to take unpopular decisions the el-Keib government also failed to make progress in the few areas where it could have achieved meaningful change. The towns of Sirte and Tawargha are representative of the situation in the countryside where people lost their homes in the conflict and have been living in temporary camps with limited ability to register and vote in their home district. Jalil has been urged by contacts in the French and Italian Governments to guarantee the rights of people across the country in particular, he has serious concerns as to whether or not supporters of former dictator Muammar al Qaddafi in his hometown of Sirte will be included in the future political processes of the new Libya; if they are not allowed to vote by local militiamen. At the same time, the fighting between Libyan Arabs and Tebta tribesmen in the Kufra area threatens to prevent any voting there. Jalil has been warned that the NTC regulations now state that members of the National Army are not allowed to vote or run for office, which is a disincentive for armed militia brigade members to become legitimate soldiers.) 5.This well informed individual believes that despite these flaws, the new government created by the July 7 election will eventually have the mandate to take the difficult decisions that can create a reconciliation process. Jalil will work to maintain order in this transition period, and finally reach his goal of creating a situation where the government can rebuild homes and restore sufficient law and order; allowing those in Sirte, Tawargha, Kufra, and throughout the rest of the country to live in their hometowns, establishing a situation where a true civil society can develop. U.S. Department of State Case No. F-2015-04841 Doc No. C05739882 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-SCB0045193 U.S. Department of State Case No. F-2015-04841 Doc No. C05739882 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. 6. Jail!, in conversations with the leaders of the Muslim Brotherhood (MB), and separately with liberal leader Ali Tarhouni, has acknowledged that the central government's top priority must be security and that the NTC has been unable to provide it. That said, Jail! and Minister of Defense Ousarna alefuwali have pledged to provide 30,000 to 40,000 security personnel for election day to prevent similar incidents to the July 1 attack on Benghazi's election headquarters. In that case eastern federalists entered the building, where ballot papers were burned and ballot boxes destroyed. Similarly, these federalist forces are suspected of the attack on July 5 that burned down Ajdabiya's main storage centre for election materials. 7. In the opinion of this individual, although those responsible for the Benghazi attack were pro-federalist, it has not been proven that they were members of the self-appointed Cyrenaican National Council (MC), whose military arm set up a roadblock in Wadi al-Ahmar on Libya's major east-west highway to demand that Cyrenaica get as many seats in the GNC as Tripolitania. Thus far, neither the CNC nor any other group has publicly stated that they intend to use violence to disrupt the elections. (Note: Under the current system Tripolitania will have 120 seats in the GNC, Cyrenaica (Barge) 62, and Fezzan in the South 18.) U.S. Department of State Case No. F-2015-04841 Doc No. C05739882 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-SCB0045194",-0.9368,negative,0.004378175097353177,positive,0.0,topic_0,0.9118667032900096,0.05223493090016144,0.03589836580982897
278,87,Jake Sullivan,2012-08-24T04:00:00+00:00,US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER RELEASE IN PART,B6 U.S. Department of State Case No. F-2015-04841 Doc No. C05739885 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. RELEASE IN PART B6,-0.34,negative,-0.033333333333333326,negative,1.0,topic_0,0.8478587206138045,0.06818868560848647,0.0839525937777091
282,87,Jake Sullivan,2012-08-28T04:00:00+00:00,Very interesting,Very interesting.,0.4576,positive,0.65,positive,1.0,topic_0,0.6583458310621032,0.16755026643042392,0.17410390250747293
285,87,Jake Sullivan,2012-09-11T04:00:00+00:00,If true this is encouraging Should consider passing to Israelis,"If true, this is encouraging. Should consider passing to Israelis.",0.7351,positive,0.35,positive,1.0,topic_0,0.7824016484115642,0.1088519277997214,0.1087464237887144
287,32,Cheryl Mills,2012-09-11T04:00:00+00:00,Tuesday September AM Huma Aleedin Request Can you get us copy of Bernard Henri Levis film about Libya think Harvey made it and showed it at Cannes last spring US Department of State Case No Doc No Date STATE DEPT PRODUCED TO HOUSE SELECT BENGHAZI COMM SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION REDACTIONS NO FOIA WAIVER STATE CB,"H <hrod17@clintonernail.com> Tuesday, September 11, 2012 5:50 AM Huma Aleedin B6 Request Can you get us a copy of Bernard Henri-Levi's film about Libya? I think Harvey made it and showed it at Cannes last spring. U.S. Department of State Case No. F-2015-04841 Doc No. C05739894 Date: 05/13/2015 STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM. SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-5CB0045227",-0.34,negative,-0.022222222222222216,negative,1.0,topic_0,0.8512697086382067,0.09248066375679134,0.05624962760500201
